Lat,Lon,cluster
40.7455,-73.9867,3
40.7771,-73.9751,3
40.7318,-74.0033,0
40.7052,-74.0099,0
40.742,-74.0039,0
40.7001,-73.914,0
40.7309,-73.9954,0
40.745,-73.9758,3
40.7451,-73.9888,3
40.7202,-73.9983,0
40.718,-73.999,0
40.6992,-73.9914,0
40.7301,-73.9943,0
40.6879,-73.9554,0
40.7618,-73.9752,3
40.7047,-74.0125,0
40.7325,-73.9932,0
40.7445,-73.9913,3
40.6902,-74.1785,2
40.7525,-73.9846,3
40.6454,-73.7803,4
40.7271,-73.9914,0
40.7751,-73.9634,3
40.7516,-73.9742,3
40.7224,-74.0016,0
40.734,-73.9927,0
40.7603,-73.9812,3
40.74,-73.9935,0
40.7698,-73.9587,3
40.7559,-73.9652,3
40.7619,-73.9793,3
40.7467,-73.9883,3
40.7023,-73.9868,0
40.7081,-73.9299,0
40.7867,-73.9808,3
40.7958,-73.95,3
40.7588,-73.9837,3
40.7185,-73.9618,0
40.7397,-74.0055,0
40.7363,-74.0076,0
40.7076,-73.9206,0
40.7701,-73.9123,1
40.767,-73.9838,3
40.7637,-73.9674,3
40.7516,-73.9918,3
40.7203,-73.9976,0
40.7457,-74.0057,0
40.7231,-73.8659,1
40.7585,-73.9887,3
40.7151,-74.0099,0
40.7679,-73.9184,1
40.7975,-73.9609,3
40.7582,-73.9186,1
40.6897,-73.9552,0
40.7245,-73.9799,0
40.7488,-74.015,0
40.7233,-73.9855,0
40.7263,-74.0005,0
40.7458,-73.9842,3
40.6483,-73.7831,4
40.7227,-74.0086,0
40.7406,-73.9873,0
40.7644,-73.9892,3
40.7189,-73.958,0
40.7183,-74.0027,0
40.7462,-73.9941,3
40.7304,-73.9926,0
40.7262,-74.0026,0
40.7585,-73.9633,3
40.7416,-74.0069,0
40.7677,-73.9556,3
40.732,-73.9999,0
40.8209,-73.9463,3
40.7104,-73.9664,0
40.8511,-73.8454,1
40.7337,-74.0028,0
40.7096,-74.0114,0
40.7633,-73.9595,3
40.7518,-73.9711,3
40.7505,-73.9948,3
40.7632,-73.9738,3
40.7355,-73.9884,0
40.7599,-73.9916,3
40.7217,-73.9945,0
40.7012,-73.9524,0
40.7564,-73.9613,3
40.7542,-73.992,3
40.7168,-74.0081,0
40.7343,-73.9991,0
40.7488,-73.9762,3
40.7503,-73.9729,3
40.7337,-74.0067,0
40.7424,-74.0044,0
40.7505,-73.9394,3
40.7335,-74.0044,0
40.7419,-73.9894,0
40.744,-73.9856,3
40.8374,-74.0996,3
40.766,-73.9797,3
40.5918,-73.9471,0
40.7457,-74.0057,0
40.7601,-73.9788,3
40.7228,-74.0063,0
40.7433,-73.957,3
40.7547,-73.9767,3
40.776,-73.9443,3
40.7496,-73.9757,3
40.7889,-73.9667,3
40.7489,-73.9903,3
40.7749,-73.9629,3
40.7341,-73.9997,0
40.7025,-73.9894,0
40.5923,-73.9954,0
40.694,-73.9413,0
40.7732,-73.8856,1
40.744,-73.9814,3
40.6705,-73.9768,0
40.7644,-73.9616,3
40.7447,-73.9854,3
40.7372,-73.997,0
40.7363,-73.9983,0
40.7803,-73.947,3
40.7399,-74.0061,0
40.7454,-73.9927,3
40.6778,-73.9839,0
40.7247,-74.0018,0
40.8022,-73.9682,3
40.7152,-74.0464,0
40.7212,-73.9947,0
40.7445,-73.9712,3
40.7463,-74.0008,0
40.767,-73.9583,3
40.7457,-74.0052,0
40.7232,-74.0007,0
40.7652,-73.9716,3
40.7275,-73.9934,0
40.7598,-73.9822,3
40.717,-73.9563,0
40.7034,-73.9905,0
40.7541,-73.9769,3
40.7499,-73.9864,3
40.7328,-73.9959,0
40.7741,-73.8722,1
40.7964,-73.7001,4
40.7442,-73.9842,3
40.7354,-74.0095,0
40.7341,-73.9969,0
40.7237,-74.006,0
40.7609,-73.9788,3
40.7208,-74.0053,0
40.7573,-73.9756,3
40.7648,-73.9719,3
40.6219,-73.9693,0
40.7571,-73.9821,3
40.7725,-73.9607,3
40.725,-73.9829,0
40.7607,-73.9805,3
40.7217,-74.0061,0
40.7602,-73.9753,3
40.7602,-73.9753,3
40.7652,-73.9617,3
40.7262,-73.9896,0
40.6768,-73.9478,0
40.7645,-73.964,3
40.7535,-73.9695,3
40.7431,-73.9846,3
40.7789,-73.9515,3
40.7752,-73.9648,3
40.7631,-73.9564,3
40.7219,-74.0042,0
40.705,-74.0077,0
40.7064,-74.0062,0
40.7345,-73.978,0
40.7184,-73.9892,0
40.7433,-73.9964,0
40.6842,-73.9901,0
40.7346,-73.9863,0
40.7408,-74.0076,0
40.7539,-73.9757,3
40.7188,-74.0104,0
40.7432,-73.9821,3
40.7295,-73.9917,0
40.7345,-73.9841,0
40.7524,-73.9747,3
40.7231,-73.9931,0
40.7729,-73.9896,3
40.7333,-73.9933,0
40.772,-73.9597,3
40.7327,-74.0089,0
40.7429,-73.9849,3
40.7173,-74.0062,0
40.7108,-73.9683,0
40.7524,-73.9933,3
40.7408,-74.0028,0
40.8226,-73.9477,3
40.7292,-74.0046,0
40.6947,-73.9872,0
40.7593,-73.9944,3
40.7275,-74.0073,0
40.7679,-73.9678,3
40.7196,-73.9868,0
40.7358,-73.956,3
40.7436,-73.9886,3
40.7029,-74.0081,0
40.7582,-73.9745,3
40.7599,-73.9712,3
40.7478,-73.9828,3
40.7531,-74.026,0
40.7105,-73.9662,0
40.7686,-73.8621,1
40.736,-74.0049,0
40.739,-73.9872,0
40.7295,-74.0022,0
40.7371,-73.9865,0
40.7312,-73.9911,0
40.7787,-73.9559,3
40.7341,-73.9889,0
40.7605,-73.9584,3
40.7471,-73.9856,3
40.755,-73.9684,3
40.7323,-74.0076,0
40.7285,-73.9944,0
40.784,-73.9543,3
40.7022,-73.9876,0
40.7667,-73.9391,3
40.7022,-73.9828,0
40.7244,-73.9943,0
40.7217,-74.0044,0
40.7256,-73.9881,0
40.7715,-73.9624,3
40.7293,-74.0023,0
40.7061,-74.009,0
40.7404,-74.0398,0
40.6879,-74.1827,2
40.7404,-73.9862,0
40.7479,-73.9809,3
40.7528,-73.9655,3
40.7217,-74.0033,0
40.724,-73.9964,0
40.7302,-73.9756,0
40.759,-73.919,1
40.7792,-73.9873,3
40.7402,-73.9922,0
40.7246,-74.0078,0
40.7652,-73.9888,3
40.7556,-73.975,3
40.7119,-74.0086,0
40.7421,-73.9948,0
40.774,-73.8724,1
40.7516,-73.9938,3
40.7259,-73.9979,0
40.7275,-73.9935,0
40.7058,-73.9217,0
40.7638,-73.9819,3
40.774,-73.8726,1
40.7348,-74.0039,0
40.7602,-73.9811,3
40.6878,-74.1823,2
40.7151,-73.9918,0
40.694,-73.9888,0
40.6738,-73.9759,0
40.7776,-73.9613,3
40.745,-74.0344,0
40.6486,-73.783,4
40.7964,-73.9701,3
40.6716,-73.9843,0
40.744,-73.9915,3
40.7451,-73.9952,0
40.7392,-73.9799,0
40.7115,-74.0079,0
40.7694,-73.9537,3
40.765,-73.9625,3
40.7019,-73.9897,0
40.7645,-73.97,3
40.759,-73.9687,3
40.7503,-73.9761,3
40.7564,-73.9748,3
40.7752,-73.9836,3
40.7822,-73.9538,3
40.7844,-73.9562,3
40.7511,-73.9866,3
40.7903,-73.9522,3
40.8061,-73.9561,3
40.7345,-73.9942,0
40.8085,-73.9452,3
40.702,-73.9775,0
40.7446,-73.9568,3
40.7092,-74.0102,0
40.7213,-73.9881,0
40.7635,-73.9749,3
40.7758,-73.9583,3
40.7599,-73.9849,3
40.6814,-73.7407,4
40.7424,-73.9841,3
40.7583,-73.9774,3
40.7782,-73.9628,3
40.6761,-73.9703,0
40.7271,-74.0316,0
40.7278,-73.8906,1
40.7281,-73.9864,0
40.7463,-73.9851,3
40.75,-73.995,3
40.6927,-73.992,0
40.7535,-73.9731,3
40.7595,-73.9776,3
40.7707,-73.9568,3
40.7227,-74.0035,0
40.6821,-73.9801,0
40.69,-73.9503,0
40.7758,-73.9623,3
40.7449,-73.9871,3
40.7155,-74.0093,0
41.0431,-73.8625,1
40.74,-74.006,0
40.7385,-73.9876,0
40.7892,-74.0446,3
40.7237,-73.9915,0
40.7827,-73.9733,3
40.7267,-73.9924,0
40.7507,-74.0035,3
40.7808,-73.9837,3
40.7593,-73.9944,3
40.7323,-74.0076,0
40.7075,-74.007,0
40.7205,-74.0053,0
40.7292,-73.9921,0
40.7194,-73.9996,0
40.7366,-73.9787,0
40.7552,-73.9764,3
40.684,-73.976,0
40.7707,-73.992,3
40.7282,-73.9956,0
40.7554,-73.9837,3
40.7731,-73.9566,3
40.7171,-74.0028,0
40.7403,-73.9905,0
40.7612,-73.9752,3
40.7249,-73.9949,0
40.7368,-73.9888,0
40.7123,-74.0074,0
40.7068,-74.0056,0
40.7193,-73.9989,0
40.772,-73.9829,3
40.7027,-74.0113,0
40.7322,-74.002,0
40.7381,-74.0081,0
40.73,-73.9992,0
40.716,-74.007,0
40.7272,-74.0003,0
40.7277,-74.0041,0
40.7246,-73.9907,0
40.7196,-74.007,0
40.7225,-73.9873,0
40.7169,-73.9908,0
40.7267,-73.986,0
40.7342,-74.0027,0
40.7623,-73.9651,3
40.7268,-73.9945,0
40.6449,-73.7824,4
40.7091,-74.015,0
40.7077,-74.0137,0
40.7601,-73.9821,3
40.7402,-74.0059,0
40.747,-73.9789,3
40.7617,-73.9859,3
40.7362,-73.9364,3
40.7334,-73.9899,0
40.6467,-73.7899,4
40.7512,-74.0057,3
40.7518,-73.9758,3
40.7645,-73.9953,3
40.7397,-73.9893,0
40.7698,-73.8642,1
40.7398,-74.0055,0
40.7292,-73.9958,0
40.7215,-73.9843,0
40.7499,-73.992,3
40.7495,-73.988,3
40.7271,-73.9804,0
40.757,-73.987,3
40.7727,-73.9475,3
40.7555,-73.9873,3
40.7521,-73.9898,3
40.7226,-74.0105,0
40.7153,-74.0139,0
40.7207,-74.001,0
40.7677,-73.9641,3
40.6676,-73.9979,0
40.6867,-73.9904,0
40.7332,-73.9598,3
40.7695,-73.9921,3
40.6468,-73.7896,4
40.7191,-74.0035,0
40.7749,-73.9897,3
40.7381,-74.0085,0
40.7024,-73.9868,0
40.7473,-73.9721,3
40.6854,-73.981,0
40.7639,-73.985,3
40.711,-74.0057,0
40.7108,-73.9449,0
40.7782,-73.9455,3
40.7767,-73.963,3
40.7642,-73.9778,3
40.7128,-73.957,0
40.717,-74.0045,0
40.7778,-73.9595,3
40.73,-74.0049,0
40.7521,-73.9755,3
40.7405,-74.0046,0
40.7704,-73.9579,3
40.775,-73.965,3
40.7089,-73.9662,0
40.7627,-73.9784,3
40.7833,-73.9828,3
40.7346,-74.0096,0
40.723,-73.9567,0
40.7302,-73.9778,0
40.7331,-73.9873,0
40.7823,-73.9804,3
40.6915,-73.9962,0
40.6833,-73.9966,0
40.6803,-73.9173,0
40.7707,-73.9489,3
40.6804,-73.9749,0
40.655,-73.962,0
40.7245,-74.0078,0
40.7217,-74.0011,0
40.7807,-73.9525,3
40.7289,-73.9984,0
40.7209,-73.9977,0
40.7315,-74.0031,0
40.6894,-73.9851,0
40.7515,-74.0069,3
40.7744,-73.9456,3
40.7715,-73.9819,3
40.764,-73.9739,3
40.7216,-74.0091,0
40.7415,-73.9933,0
40.7179,-74.0149,0
40.6949,-74.1779,2
40.7532,-73.9842,3
40.7488,-74.0069,0
40.7482,-73.985,3
40.6878,-74.1814,2
40.7792,-73.9827,3
40.7311,-74.0085,0
40.7516,-74.0076,3
40.765,-73.8209,1
40.7369,-73.9888,0
40.6927,-73.9549,0
40.7273,-74.0056,0
40.7629,-73.9876,3
40.7685,-73.8625,1
40.7216,-73.9978,0
40.7659,-73.9634,3
40.7769,-73.9435,3
40.7697,-73.9577,3
40.7618,-73.9666,3
40.7462,-73.9852,3
40.7537,-73.9678,3
40.7142,-73.9974,0
40.7246,-73.9838,0
40.7188,-74.0099,0
40.7473,-73.9741,3
40.7234,-73.9957,0
40.7671,-73.9584,3
40.6974,-73.9513,0
40.7621,-73.9852,3
40.7181,-74.0105,0
40.7804,-73.95,3
40.818,-73.946,3
40.7436,-73.9886,3
40.7601,-73.9712,3
40.7162,-74.0343,0
40.705,-73.9332,0
40.7634,-73.9715,3
40.7072,-73.9684,0
40.7507,-73.9741,3
40.7791,-73.9882,3
40.753,-73.9951,3
40.7018,-73.9276,0
40.7258,-74.0076,0
40.7745,-73.9638,3
40.7137,-73.979,0
40.7591,-73.981,3
40.7819,-73.9488,3
40.7561,-73.975,3
40.7225,-73.9976,0
40.7609,-73.9992,3
40.7539,-73.9816,3
40.7619,-73.9749,3
40.7341,-73.9926,0
40.7382,-74.0097,0
40.7277,-74.0045,0
40.7283,-73.9814,0
40.7562,-73.9756,3
40.7744,-73.9638,3
40.7406,-73.9966,0
40.7714,-73.9484,3
40.7607,-73.9696,3
40.7532,-73.9215,3
40.6486,-73.7832,4
40.7237,-73.9799,0
40.7161,-73.9595,0
40.7271,-73.9888,0
40.7694,-73.9852,3
40.7575,-73.9808,3
40.7496,-73.9917,3
40.7278,-73.991,0
40.6438,-73.7832,4
40.7453,-74.0083,0
40.714,-73.9405,0
40.7494,-73.9905,3
40.7315,-73.9902,0
40.7109,-73.9685,0
40.7189,-74.0086,0
40.7623,-73.9262,3
40.7214,-73.9584,0
40.7581,-73.9725,3
40.7809,-73.981,3
40.76,-73.9669,3
40.7145,-74.0011,0
40.7453,-74.0078,0
40.695,-74.1775,2
40.7405,-73.9888,0
40.7642,-73.9688,3
40.776,-73.9615,3
40.7532,-73.9814,3
40.7777,-73.9634,3
40.7767,-73.9589,3
40.737,-74.004,0
40.7412,-74.0336,0
40.6411,-73.9485,0
40.6663,-73.9507,0
40.7277,-73.9912,0
40.677,-74.0151,0
40.7561,-73.9768,3
40.7595,-73.965,3
40.7694,-73.7837,1
40.7407,-73.9869,0
40.7267,-73.9924,0
40.7496,-74.0065,3
40.7663,-73.9796,3
40.7052,-74.0118,0
40.6123,-73.9608,0
40.7612,-73.9772,3
40.6636,-73.9627,0
40.7463,-73.9817,3
40.7223,-74.0113,0
40.7549,-73.9732,3
40.6457,-73.7767,4
40.739,-73.9913,0
40.6852,-73.9732,0
40.6252,-73.9141,0
40.7542,-73.9741,3
40.7413,-74.0014,0
40.7343,-73.9989,0
40.7565,-73.9919,3
40.7232,-73.9975,0
40.7465,-73.9839,3
40.7243,-73.9967,0
40.7572,-73.9799,3
40.7686,-73.8626,1
40.7213,-73.9885,0
40.7455,-73.9906,3
40.7506,-73.9856,3
40.7239,-73.997,0
40.7249,-73.9972,0
40.7118,-73.9542,0
40.7422,-73.9748,3
40.762,-73.9714,3
40.773,-73.8855,1
40.7078,-73.947,0
40.7647,-73.9739,3
40.7205,-74.002,0
40.614,-73.9602,0
40.6949,-74.178,2
40.7327,-73.988,0
40.7264,-73.9893,0
40.7586,-73.9814,3
40.7245,-74.0091,0
40.7493,-73.8191,1
40.766,-73.9654,3
40.6622,-73.9822,0
40.7879,-73.976,3
40.7572,-73.9741,3
40.7814,-73.9523,3
40.7131,-74.0369,0
40.7529,-74.0041,3
40.7193,-74.0063,0
40.7739,-73.8719,1
40.7173,-73.9584,0
40.7989,-73.9622,3
40.7423,-73.9972,0
40.7435,-73.9837,3
40.7458,-73.9882,3
40.7798,-73.9765,3
40.7701,-73.9495,3
40.7335,-74.0063,0
40.8265,-74.0565,3
40.7578,-73.9871,3
40.7602,-73.9754,3
40.7579,-73.9818,3
40.7485,-73.9782,3
40.7327,-74.0087,0
40.7682,-73.953,3
40.6901,-74.1778,2
40.7679,-73.9848,3
40.7225,-74.0651,0
40.7641,-73.9731,3
40.8343,-73.9021,1
40.7187,-73.9974,0
40.732,-73.9982,0
40.7584,-73.9752,3
40.7702,-73.9537,3
40.7549,-73.99,3
40.7578,-73.9855,3
40.7674,-73.9847,3
40.7329,-74.0086,0
40.7216,-73.9999,0
40.7556,-73.9755,3
40.8513,-73.8457,1
40.7343,-73.9818,0
40.7194,-73.9996,0
40.7496,-73.9916,3
40.7555,-73.9643,3
40.7079,-74.0079,0
40.7534,-73.978,3
40.6797,-73.7395,4
40.7702,-73.9573,3
40.7189,-74.0103,0
40.7266,-74.0056,0
40.7778,-73.9817,3
40.754,-73.8818,1
40.731,-73.9953,0
40.7402,-73.9892,0
40.7394,-74.0026,0
40.7262,-74.0026,0
40.7368,-73.9906,0
40.7755,-73.9841,3
40.7568,-73.9986,3
40.7783,-73.9851,3
40.7325,-74.0004,0
40.8907,-73.906,1
40.7654,-73.9767,3
40.7451,-73.9828,3
40.6678,-73.9764,0
40.7282,-73.9944,0
40.7083,-74.0009,0
40.7786,-73.9581,3
40.7292,-73.992,0
40.7514,-73.9937,3
40.7629,-73.9819,3
40.7216,-73.958,0
40.7193,-73.986,0
40.7677,-73.9705,3
40.7413,-73.9999,0
40.6835,-73.9791,0
40.6709,-73.9525,0
40.7426,-74.0041,0
40.7554,-73.9833,3
40.7248,-73.992,0
40.7807,-73.9545,3
40.7204,-73.9999,0
40.7299,-73.9866,0
40.7532,-73.9742,3
40.7597,-73.9773,3
40.7098,-74.0147,0
40.7053,-73.9276,0
40.7464,-74.0084,0
40.782,-73.9568,3
40.7578,-73.9903,3
40.7613,-73.962,3
40.7252,-73.997,0
40.7298,-74.0036,0
40.7192,-73.9956,0
40.7441,-73.9841,3
40.7606,-73.9715,3
40.7771,-73.956,3
40.7685,-73.9498,3
40.7411,-73.9864,0
40.7036,-74.0098,0
40.7916,-73.9531,3
40.737,-74.0022,0
40.7648,-73.978,3
40.7425,-74.0044,0
40.7557,-73.9835,3
40.7199,-74.0067,0
40.7221,-74.0043,0
40.7604,-73.9876,3
40.7462,-73.9566,3
40.7267,-74.0027,0
40.717,-74.0026,0
40.7359,-74.0007,0
40.7234,-73.9886,0
40.7412,-73.9856,0
40.7289,-74.0026,0
40.7453,-73.956,3
40.7413,-74.0051,0
40.7556,-73.9867,3
40.7905,-73.9796,3
40.7526,-73.9798,3
40.7571,-73.9744,3
40.7335,-74.0081,0
40.7696,-73.9808,3
40.7367,-74.0065,0
40.7443,-73.975,3
40.7417,-73.9851,3
40.7472,-73.9897,3
40.7332,-73.9869,0
40.7615,-73.97,3
40.7497,-73.9715,3
40.7568,-73.9654,3
40.7346,-73.9982,0
40.7224,-74.0098,0
40.6928,-73.9241,0
40.719,-73.9536,0
40.6762,-74.0003,0
40.7653,-73.9697,3
40.7443,-73.9835,3
40.748,-73.9776,3
40.7421,-73.9902,0
40.7468,-74.0019,0
40.7622,-73.9748,3
40.7167,-74.0085,0
40.7664,-73.9516,3
40.758,-73.9676,3
40.7754,-73.978,3
40.7103,-73.9845,0
40.7348,-73.9881,0
40.7549,-73.9803,3
40.7554,-73.9708,3
40.7407,-74.0056,0
40.7501,-73.9791,3
40.7206,-74.0101,0
40.8078,-73.9639,3
40.7603,-73.9813,3
40.7252,-73.998,0
40.742,-74.0038,0
40.7402,-73.9922,0
40.7312,-74.0086,0
40.7178,-73.9853,0
40.7178,-73.9522,0
40.7505,-73.9972,3
40.7415,-74.0029,0
40.7387,-73.9996,0
40.7019,-73.9897,0
40.7293,-73.9798,0
40.7526,-73.9859,3
40.7193,-74.0396,0
40.7325,-73.9854,0
40.7924,-73.9667,3
40.7394,-73.9954,0
40.7116,-73.9489,0
40.7508,-74.0037,3
40.7326,-73.9935,0
40.7715,-73.9655,3
40.7626,-73.9772,3
40.7209,-73.991,0
40.7418,-74.0088,0
40.7727,-73.9648,3
40.7598,-73.9755,3
40.7569,-73.9655,3
40.8433,-73.9429,1
40.7299,-74.0005,0
40.7645,-73.9893,3
40.7292,-73.9963,0
40.741,-74.0076,0
40.7313,-73.9886,0
40.7651,-73.9907,3
40.7369,-73.9917,0
40.7307,-74.0074,0
40.742,-73.9809,3
40.7577,-73.9869,3
40.7594,-73.9812,3
40.7194,-73.982,0
40.7479,-74.0046,0
40.6949,-74.1779,2
40.7628,-73.981,3
40.6418,-73.7891,4
40.7389,-73.8487,1
40.7808,-73.9763,3
40.7202,-73.9934,0
40.741,-73.9725,3
40.8028,-73.9567,3
40.6462,-73.7903,4
40.7579,-73.9713,3
40.7227,-73.9969,0
40.7301,-73.9926,0
40.7622,-73.975,3
40.7878,-73.9757,3
40.7498,-74.0063,3
40.771,-73.8667,1
40.7685,-73.921,1
40.7736,-73.9517,3
40.8895,-73.9055,1
40.7205,-73.9988,0
40.7702,-73.962,3
40.7591,-73.9787,3
40.7534,-73.9787,3
40.7189,-74.034,0
40.7818,-73.9581,3
40.7632,-73.9771,3
40.6812,-73.9297,0
40.6789,-73.9737,0
40.7517,-73.9938,3
40.7445,-73.9965,0
40.7218,-73.9944,0
40.7358,-74.0018,0
40.7356,-73.9928,0
40.774,-73.9776,3
40.7289,-73.9903,0
40.7813,-73.952,3
40.7939,-73.9404,3
40.6449,-73.7821,4
40.7364,-74.0093,0
40.7317,-73.9743,0
40.6932,-73.9889,0
40.7557,-73.992,3
40.7196,-74.0102,0
40.7217,-73.9581,0
40.7341,-73.9997,0
40.7686,-73.9696,3
40.7406,-74.0077,0
40.7433,-74.0072,0
40.7306,-74.0068,0
40.7873,-73.9414,3
40.6863,-73.9567,0
40.7253,-73.9925,0
40.7616,-73.9795,3
40.759,-73.9711,3
40.7575,-73.9778,3
40.7337,-73.9861,0
40.74,-73.9987,0
40.7547,-73.9716,3
40.7533,-73.9889,3
40.692,-73.9221,0
40.7471,-73.9933,3
40.7551,-73.9916,3
40.7582,-73.9843,3
40.7489,-73.9922,3
40.7224,-73.9824,0
40.6674,-73.9619,0
40.7079,-74.0098,0
40.7629,-73.982,3
40.771,-73.9636,3
40.7806,-73.9727,3
40.7547,-74.0071,3
40.6917,-73.9873,0
40.7045,-74.0085,0
40.7052,-74.012,0
40.7399,-74.0061,0
40.7225,-73.9876,0
40.6897,-73.9403,0
40.7273,-73.9993,0
40.7358,-74.0034,0
40.7494,-73.9694,3
40.7246,-73.9815,0
40.7613,-73.9798,3
40.7694,-73.9598,3
40.774,-73.8722,1
40.76,-73.9829,3
40.7212,-73.9878,0
40.6878,-74.1823,2
40.7389,-73.9964,0
40.6336,-74.112,2
40.8306,-73.9232,1
40.7176,-73.958,0
40.7552,-74.0007,3
40.7411,-74.0052,0
40.7412,-73.996,0
40.742,-73.9964,0
40.7543,-73.9873,3
40.7598,-73.9746,3
40.7163,-73.9625,0
40.7397,-74.0023,0
40.7298,-74.0017,0
40.7782,-73.9501,3
40.777,-73.9519,3
40.7276,-73.9939,0
40.7321,-73.996,0
40.6816,-73.9558,0
40.7188,-74.0024,0
40.8051,-73.9547,3
40.7162,-74.011,0
40.7452,-73.9924,3
40.7347,-74.0,0
40.7735,-73.9779,3
40.7701,-73.9495,3
40.7522,-73.9712,3
40.7274,-73.9939,0
40.7341,-74.0063,0
40.7237,-74.0036,0
40.7685,-73.8624,1
40.7565,-73.9862,3
40.7623,-73.971,3
40.6756,-73.9631,0
40.7553,-73.9676,3
40.7607,-73.98,3
40.733,-73.9756,0
40.7219,-74.0042,0
40.7182,-73.9629,0
40.7632,-73.9684,3
40.7511,-73.9836,3
40.7242,-73.998,0
40.7518,-73.9769,3
40.7695,-73.9681,3
40.7135,-73.7882,4
40.7415,-73.9954,0
40.7636,-73.9814,3
40.7971,-73.9695,3
40.7355,-73.9926,0
40.7694,-73.9559,3
40.7443,-73.9877,3
40.6823,-73.9197,0
40.6449,-73.7821,4
40.7741,-73.8726,1
40.7717,-73.9652,3
40.7232,-73.9977,0
40.7596,-73.9854,3
40.7264,-73.9917,0
40.6483,-73.7825,4
40.6474,-73.7816,4
40.7638,-73.978,3
40.7149,-73.8323,4
40.7336,-73.8903,1
40.7067,-74.0161,0
40.7374,-73.9883,0
40.7659,-73.9147,1
40.7304,-73.8621,1
40.7037,-73.9895,0
40.7753,-73.9904,3
40.7213,-73.9586,0
40.6817,-73.918,0
40.7654,-73.9756,3
40.7454,-73.9781,3
40.7412,-73.9926,0
40.7211,-73.9555,0
40.7293,-73.984,0
40.7623,-73.9744,3
40.7538,-73.987,3
40.5978,-73.9716,0
40.7834,-73.9507,3
40.7106,-73.986,0
40.6779,-73.9702,0
40.7243,-73.9888,0
40.7394,-73.9939,0
40.7568,-73.9938,3
40.7502,-73.9854,3
40.746,-73.9567,3
40.7846,-73.952,3
40.7418,-73.9852,3
40.7322,-74.0007,0
40.663,-73.9916,0
40.7069,-74.008,0
40.7615,-73.9677,3
40.7058,-74.017,0
40.7393,-74.0015,0
40.7667,-73.9795,3
40.6947,-73.9422,0
40.7252,-74.0003,0
40.7476,-73.9786,3
40.7555,-73.9795,3
40.7686,-73.996,3
40.734,-74.0062,0
40.7075,-74.001,0
40.744,-73.9915,3
40.7366,-73.9973,0
40.7567,-73.9742,3
40.7358,-73.998,0
40.6725,-73.953,0
40.8021,-73.9615,3
40.7113,-74.0058,0
40.7671,-73.9837,3
40.6869,-73.9903,0
40.7587,-73.977,3
40.76,-73.9903,3
40.7529,-73.9836,3
40.7342,-73.9935,0
40.759,-73.9959,3
40.7537,-73.9785,3
40.7569,-73.9879,3
40.7646,-73.977,3
40.7256,-74.0051,0
40.6728,-73.9714,0
40.6255,-73.9276,0
40.7381,-74.0054,0
40.7603,-73.9872,3
40.7754,-73.946,3
40.7243,-73.9944,0
40.7268,-73.9859,0
40.7591,-73.9923,3
40.7458,-73.994,3
40.7144,-73.9419,0
40.7812,-73.9762,3
40.7406,-74.0019,0
40.7399,-73.995,0
40.7223,-73.9874,0
40.7403,-73.9887,0
40.8512,-73.8458,1
40.7192,-74.0103,0
40.7773,-73.9564,3
40.7508,-73.9842,3
40.7573,-73.9821,3
40.7572,-73.9608,3
40.7515,-73.971,3
40.771,-73.8662,1
40.7478,-73.9966,3
40.7441,-73.986,3
40.7609,-73.981,3
40.7241,-73.9959,0
40.7512,-73.9937,3
40.763,-73.9838,3
40.7308,-73.986,0
40.7551,-73.995,3
40.7322,-73.9961,0
40.7633,-73.9696,3
40.6988,-73.9347,0
40.7622,-73.9826,3
40.732,-73.9861,0
40.7524,-73.9901,3
40.7592,-73.9723,3
40.7287,-73.9558,0
40.771,-73.866,1
40.726,-73.9836,0
40.7444,-73.9309,3
40.7726,-73.9531,3
40.7202,-73.9551,0
40.7324,-74.0065,0
40.7054,-74.0067,0
40.7991,-73.9726,3
40.7415,-73.9989,0
40.7454,-73.993,3
40.709,-73.996,0
40.7492,-73.9767,3
40.7608,-73.9946,3
40.7417,-73.9974,0
40.7285,-74.0072,0
40.7449,-73.9858,3
40.7316,-73.9926,0
40.7158,-73.9401,0
40.7123,-73.966,0
40.7832,-73.9486,3
40.7794,-73.9553,3
40.7649,-73.9608,3
40.7256,-73.9988,0
40.74,-74.0054,0
40.6935,-73.934,0
40.7534,-73.9747,3
40.7583,-73.9777,3
40.7407,-73.9971,0
40.7429,-74.0076,0
40.7996,-73.9716,3
40.7368,-73.9868,0
40.7193,-74.0103,0
40.7043,-73.933,0
40.7782,-73.9565,3
40.7343,-73.9907,0
40.6449,-73.7822,4
40.7337,-73.9996,0
40.7472,-73.9833,3
40.715,-73.9517,0
40.6605,-73.9804,0
40.7725,-73.9156,1
40.7382,-73.9999,0
40.774,-73.9527,3
40.7361,-73.992,0
40.7154,-74.016,0
40.6415,-73.7884,4
40.7645,-73.9584,3
40.6908,-73.9567,0
40.7558,-73.9748,3
40.7197,-74.0052,0
40.7406,-74.0057,0
40.713,-73.9663,0
40.7181,-74.0149,0
40.7406,-74.0057,0
40.7736,-73.9816,3
40.7261,-74.0016,0
40.7196,-74.0042,0
40.7597,-73.9806,3
40.7571,-73.9924,3
40.7109,-73.9337,0
40.7676,-73.982,3
40.6387,-73.9991,0
40.7518,-73.9938,3
40.7402,-74.0079,0
40.7377,-74.0082,0
40.7099,-74.0071,0
40.7696,-73.9844,3
40.7346,-73.9883,0
40.7518,-73.981,3
